customer_id,age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,num_credit_lines,existing_debt,num_dependents,employment_type,education,property_ownership,loan_purpose,default
CUST01400,51,72373,56803,36,536.0,1.9,1.0,7520,2,Salaried,Under-Graduate,Mortgage,Personal,0
CUST01401,24,51517,109828,60,699.0,17.6,8.0,43452,2,Self-Employed,Graduate,Mortgage,Personal,0
CUST01402,35,89283,286998,24,650.0,4.1,,52317,5,Salaried,Graduate,Rent,Car,0
CUST01403,51,88731,63270,48,504.0,2.1,9.0,1987,2,Salaried,Graduate,Rent,Home,0
CUST01404,25,48396,143671,24,773.0,9.9,1.0,66023,2,Salaried,Graduate,Own,Home,0
CUST01405,39,53379,179833,24,591.0,6.8,8.0,20687,4,Business,PhD,Own,Personal,0
CUST01406,58,54552,153449,48,600.0,4.3,11.0,45283,2,Self-Employed,Graduate,Mortgage,Education,0
CUST01407,46,54820,29892,36,725.0,11.0,1.0,48445,0,Self-Employed,Post-Graduate,Rent,Home,0
CUST01408,22,36051,40754,12,684.0,0.5,10.0,26973,2,Self-Employed,Post-Graduate,Mortgage,Education,0
CUST01409,36,33254,56445,36,737.0,2.5,2.0,11950,0,Salaried,Graduate,Own,Home,1
CUST01410,30,79995,105426,24,475.0,8.3,12.0,48880,4,Salaried,Graduate,Rent,Business,0
CUST01411,36,76795,297141,48,627.0,2.4,1.0,33443,3,Self-Employed,Graduate,Own,Car,0
CUST01412,45,76450,212575,24,,13.1,13.0,49718,3,Salaried,Graduate,Own,Business,0
CUST01413,25,53612,82530,48,754.0,0.8,13.0,6647,1,Self-Employed,Under-Graduate,Mortgage,Business,0
CUST01414,33,92840,348515,24,582.0,2.1,13.0,23109,3,Freelancer,Post-Graduate,Mortgage,Car,0
CUST01415,58,54550,168672,36,622.0,2.8,14.0,11252,5,Salaried,Graduate,Mortgage,Business,0
CUST01416,58,72257,108105,24,661.0,5.8,2.0,64489,1,Business,Graduate,Rent,Business,0
CUST01417,64,27227,49718,36,710.0,1.1,12.0,26787,0,Salaried,Graduate,Mortgage,Home,0
CUST01418,27,50405,60385,24,561.0,0.0,14.0,69101,2,Salaried,Graduate,Own,Home,0
CUST01419,60,51883,202279,36,,18.8,12.0,20402,0,Salaried,Graduate,Mortgage,Personal,0
CUST01420,45,53690,124052,36,602.0,11.5,2.0,31689,0,Self-Employed,Under-Graduate,Mortgage,Home,0
CUST01421,32,28490,103595,60,680.0,1.8,12.0,26599,0,Self-Employed,Graduate,Rent,Car,1
CUST01422,34,69077,118311,12,634.0,3.3,5.0,100688,3,Salaried,Graduate,Mortgage,Business,0
CUST01423,55,75572,265480,48,671.0,3.4,13.0,44381,0,Salaried,PhD,Rent,Car,0
CUST01424,46,40122,27628,24,666.0,10.2,10.0,17429,5,Freelancer,Under-Graduate,Rent,Personal,0
CUST01425,28,32053,126202,12,752.0,4.5,13.0,18644,3,Self-Employed,Under-Graduate,Rent,Home,0
CUST01426,25,39621,146285,24,631.0,8.8,3.0,18382,0,Freelancer,Graduate,Own,Personal,0
CUST01427,29,64909,114967,24,625.0,12.2,13.0,8284,4,Salaried,Graduate,Rent,Education,0
CUST01428,41,43067,138310,36,735.0,4.2,1.0,22350,3,Freelancer,Post-Graduate,Mortgage,Home,0
CUST01429,50,52318,163907,60,762.0,1.7,10.0,45934,1,Self-Employed,Graduate,Own,Business,0
CUST01430,31,33530,122531,12,618.0,3.5,2.0,9193,2,Freelancer,Graduate,Mortgage,Car,1
CUST01431,64,94585,149008,36,705.0,9.5,12.0,118277,2,Self-Employed,Graduate,Own,Business,0
CUST01432,55,56463,120227,36,,4.4,4.0,62281,1,Salaried,Under-Graduate,Mortgage,Personal,0
CUST01433,47,77994,275123,36,705.0,11.3,7.0,65349,3,Salaried,Graduate,Rent,Home,0
CUST01434,62,64863,209184,36,723.0,11.3,12.0,71754,3,Salaried,Under-Graduate,Own,Home,0
CUST01435,24,54162,101669,60,627.0,2.3,1.0,25726,4,Salaried,Post-Graduate,Own,Car,0
CUST01436,27,53126,183817,12,738.0,3.0,5.0,15948,5,Freelancer,Under-Graduate,Rent,Personal,0
CUST01437,26,40495,26902,48,628.0,5.7,2.0,51161,5,Business,Graduate,Mortgage,Car,0
CUST01438,26,45990,148877,24,651.0,0.6,13.0,56484,0,Business,Graduate,Own,Home,0
CUST01439,44,34843,42636,36,681.0,3.1,12.0,38464,4,Salaried,Graduate,Mortgage,Car,0
CUST01440,30,32662,49039,36,573.0,0.8,8.0,12557,5,Salaried,Graduate,Own,Home,0
CUST01441,56,96727,215338,36,541.0,9.4,2.0,49861,2,Self-Employed,Under-Graduate,Rent,Home,0
CUST01442,41,60578,125643,12,672.0,14.3,4.0,34581,1,Salaried,Post-Graduate,Rent,Business,0
CUST01443,63,84314,195776,24,590.0,0.8,6.0,23300,4,Salaried,Post-Graduate,Mortgage,Home,0
CUST01444,56,39118,94145,24,,5.5,9.0,44596,2,Salaried,Graduate,Rent,Personal,0
CUST01445,39,29967,49755,48,711.0,5.1,10.0,8302,1,Self-Employed,Graduate,Own,Business,0
CUST01446,38,35444,39459,24,771.0,7.1,4.0,11789,4,Self-Employed,Graduate,Rent,Business,0
CUST01447,45,46558,148505,48,718.0,6.0,4.0,3364,0,Salaried,Under-Graduate,Mortgage,Car,0
CUST01448,24,55729,105880,24,555.0,1.2,7.0,55451,3,Salaried,Post-Graduate,Own,Business,0
CUST01449,53,51981,118019,60,664.0,1.7,14.0,72435,5,Salaried,Post-Graduate,Rent,Home,0
CUST01450,56,39536,108978,36,625.0,0.9,12.0,28689,3,Self-Employed,Graduate,Own,Car,0
CUST01451,59,56754,209066,24,581.0,12.7,1.0,76430,0,Self-Employed,Graduate,Own,Personal,0
CUST01452,34,58507,174142,60,656.0,3.7,5.0,73806,1,Salaried,Graduate,Mortgage,Car,0
CUST01453,46,69045,45508,24,644.0,18.7,5.0,82305,2,Salaried,Under-Graduate,Mortgage,Car,0
CUST01454,30,84408,289938,36,631.0,3.0,13.0,21225,5,Business,Under-Graduate,Mortgage,Home,0
CUST01455,25,47722,189110,36,729.0,4.0,1.0,27009,2,Freelancer,Under-Graduate,Own,Home,0
CUST01456,35,79309,170807,36,753.0,7.8,6.0,78972,4,Self-Employed,Graduate,Rent,Car,0
CUST01457,58,56318,219277,60,624.0,8.0,,29090,4,Salaried,Under-Graduate,Mortgage,Home,0
CUST01458,55,24453,59069,48,635.0,1.3,13.0,26075,1,Salaried,Graduate,Rent,Education,0
CUST01459,32,90665,191181,48,630.0,1.7,9.0,39070,5,Self-Employed,Post-Graduate,Own,Business,0
CUST01460,62,100450,166738,60,691.0,0.5,7.0,59157,2,Self-Employed,Post-Graduate,Rent,Personal,0
CUST01461,24,67381,188763,36,676.0,8.2,2.0,73934,3,Business,Graduate,Own,Home,0
CUST01462,49,56795,74081,12,593.0,7.9,4.0,10042,5,Business,Under-Graduate,Own,Personal,0
CUST01463,50,49571,42991,48,639.0,0.4,12.0,58502,0,Salaried,Graduate,Mortgage,Car,0
CUST01464,30,45721,27219,36,530.0,1.5,8.0,48869,0,Business,Post-Graduate,Own,Car,0
CUST01465,24,79214,120669,24,524.0,3.0,1.0,53425,2,Salaried,Post-Graduate,Rent,Education,0
CUST01466,46,54654,103033,36,555.0,3.9,13.0,35868,2,Self-Employed,Under-Graduate,Rent,Home,0
CUST01467,55,88478,215202,60,629.0,3.7,6.0,120329,5,Salaried,Post-Graduate,Own,Personal,0
CUST01468,33,55697,84917,24,698.0,20.4,3.0,59841,0,Salaried,Post-Graduate,Mortgage,Business,0
CUST01469,63,46753,184403,48,587.0,7.2,13.0,43491,5,Salaried,Post-Graduate,Rent,Education,1
CUST01470,30,42973,65366,36,639.0,0.6,3.0,55704,4,Salaried,Graduate,Rent,Car,0
CUST01471,36,40125,81991,24,667.0,1.7,12.0,19958,4,Salaried,Graduate,Rent,Education,0
CUST01472,61,65282,56238,48,,2.1,,28074,3,Self-Employed,Post-Graduate,Rent,Business,0
CUST01473,46,29110,41108,60,654.0,1.9,1.0,9161,2,Self-Employed,Graduate,Rent,Business,0
CUST01474,26,38633,25851,24,658.0,7.7,14.0,30147,3,Self-Employed,Graduate,Rent,Car,0
CUST01475,32,81489,200322,36,601.0,2.2,8.0,120778,3,Self-Employed,Post-Graduate,Own,Home,0
CUST01476,55,35909,112349,36,796.0,3.4,5.0,50009,4,Salaried,Under-Graduate,Rent,Business,0
CUST01477,45,72254,85619,48,711.0,3.8,1.0,49346,1,Self-Employed,Post-Graduate,Rent,Car,0
CUST01478,36,15000,26815,12,561.0,1.6,13.0,2505,2,Salaried,Post-Graduate,Mortgage,Personal,0
CUST01479,59,84001,46885,24,769.0,1.9,,110199,2,Salaried,Graduate,Own,Car,0
CUST01480,29,29595,101757,48,707.0,7.6,14.0,40956,2,Salaried,Under-Graduate,Mortgage,Business,0
CUST01481,26,37472,121029,36,668.0,10.1,5.0,9632,3,Self-Employed,Graduate,Mortgage,Car,0
CUST01482,47,68606,49491,36,702.0,0.2,11.0,90915,1,Salaried,Graduate,Mortgage,Car,0
CUST01483,39,60408,107347,60,740.0,4.6,9.0,40438,1,Salaried,Under-Graduate,Rent,Business,0
CUST01484,27,72899,280187,60,589.0,5.0,12.0,1275,0,Self-Employed,Under-Graduate,Rent,Education,1
CUST01485,58,29434,55103,60,618.0,6.7,10.0,41639,1,Salaried,Graduate,Rent,Car,0
CUST01486,34,49263,115360,24,646.0,5.9,3.0,3162,4,Salaried,Graduate,Rent,Personal,0
CUST01487,49,42658,74367,60,550.0,10.5,12.0,2214,5,Self-Employed,Graduate,Rent,Business,0
CUST01488,26,32796,84825,48,708.0,0.4,9.0,47397,1,Business,Under-Graduate,Rent,Business,0
CUST01489,34,66917,262552,24,627.0,2.5,8.0,21539,0,Salaried,Graduate,Rent,Business,1
CUST01490,38,73861,294798,36,619.0,7.6,10.0,61559,4,Self-Employed,Graduate,Rent,Business,0
CUST01491,61,48262,154993,12,598.0,9.4,2.0,68244,5,Salaried,Post-Graduate,Own,Car,1
CUST01492,53,85454,163652,48,647.0,1.5,9.0,120491,0,Self-Employed,Post-Graduate,Mortgage,Home,0
CUST01493,50,39285,87625,48,662.0,4.4,11.0,10260,2,Salaried,Graduate,Mortgage,Business,1
CUST01494,24,84969,148573,48,729.0,,14.0,65453,1,Self-Employed,Graduate,Own,Personal,0
CUST01495,61,66244,261631,24,731.0,,14.0,690,3,Salaried,Under-Graduate,Mortgage,Business,0
CUST01496,55,30528,90886,36,559.0,6.6,5.0,4138,2,Salaried,Graduate,Rent,Personal,1
CUST01497,61,94630,196003,24,686.0,1.3,8.0,134584,0,Salaried,Graduate,Mortgage,Personal,0
CUST01498,48,46110,25010,60,748.0,4.9,13.0,28714,1,Salaried,Graduate,Rent,Car,0
CUST01499,34,79102,183650,48,632.0,3.6,13.0,17820,2,Salaried,Post-Graduate,Mortgage,Car,0
CUST01500,54,57912,228390,12,636.0,1.5,8.0,54848,0,Freelancer,Under-Graduate,Rent,Business,1
CUST01501,27,62488,145641,24,618.0,11.2,4.0,16246,4,Salaried,Post-Graduate,Mortgage,Car,0
CUST01502,45,73024,83137,48,693.0,0.8,1.0,107360,4,Salaried,Graduate,Mortgage,Business,0
CUST01503,40,71917,41519,36,672.0,3.2,11.0,72368,2,Self-Employed,Graduate,Mortgage,Car,0
CUST01504,37,48157,83863,48,,4.4,14.0,26631,3,Freelancer,Under-Graduate,Own,Business,0
CUST01505,61,65633,243747,24,641.0,8.7,9.0,37524,2,Salaried,Under-Graduate,Mortgage,Education,0
CUST01506,49,64131,255750,48,750.0,0.8,6.0,88205,3,Salaried,Graduate,Own,Personal,0
CUST01507,54,59271,225750,24,697.0,4.7,2.0,79573,2,Freelancer,Graduate,Mortgage,Personal,1
CUST01508,62,50933,155496,36,744.0,0.0,4.0,72578,5,Salaried,Post-Graduate,Rent,Education,0
CUST01509,34,59231,145323,60,602.0,8.6,11.0,40305,3,Self-Employed,Under-Graduate,Own,Car,0
CUST01510,64,94350,242234,36,775.0,1.3,10.0,120402,5,Salaried,Graduate,Own,Car,0
CUST01511,46,49099,117173,12,605.0,6.4,5.0,35707,4,Salaried,Under-Graduate,Rent,Business,0
CUST01512,63,79131,235388,60,609.0,4.6,6.0,75131,5,Business,Graduate,Own,Car,0
CUST01513,57,42607,83767,24,618.0,0.3,5.0,32428,0,Self-Employed,Graduate,Mortgage,Personal,0
CUST01514,48,37373,106222,48,609.0,1.0,13.0,34096,0,Business,Under-Graduate,Own,Home,0
CUST01515,59,120527,111564,36,801.0,1.6,9.0,92107,0,Salaried,Graduate,Rent,Business,0
CUST01516,28,65800,94089,24,691.0,10.9,10.0,15282,4,Self-Employed,Graduate,Rent,Business,0
CUST01517,26,66350,227315,24,689.0,3.3,11.0,10787,2,Self-Employed,Under-Graduate,Rent,Home,0
CUST01518,64,66904,245077,24,498.0,,2.0,94444,5,Salaried,Post-Graduate,Own,Home,1
CUST01519,52,83145,198427,60,752.0,0.2,11.0,63572,2,Salaried,Graduate,Mortgage,Business,0
CUST01520,44,63156,38570,60,566.0,0.0,12.0,89225,2,Salaried,Post-Graduate,Own,Business,0
CUST01521,63,71324,267066,36,647.0,14.8,12.0,73372,5,Self-Employed,Post-Graduate,Rent,Personal,0
CUST01522,31,33828,100037,24,593.0,6.4,3.0,4514,0,Self-Employed,Post-Graduate,Own,Business,1
CUST01523,53,74678,145554,60,669.0,7.6,10.0,22578,3,Salaried,Graduate,Own,Business,0
CUST01524,64,50264,130401,36,772.0,12.4,11.0,57884,4,Salaried,Graduate,Own,Car,0
CUST01525,51,68434,137156,36,573.0,20.8,3.0,18253,0,Salaried,Under-Graduate,Own,Car,0
CUST01526,60,20697,44057,36,592.0,0.5,13.0,239,3,Self-Employed,Under-Graduate,Rent,Car,0
CUST01527,52,67603,243630,36,661.0,0.9,3.0,11333,4,Salaried,Post-Graduate,Mortgage,Business,0
CUST01528,39,15000,15956,36,775.0,1.0,13.0,10726,0,Self-Employed,Under-Graduate,Rent,Personal,0
CUST01529,57,49481,42694,36,616.0,8.5,6.0,12117,1,Self-Employed,Graduate,Own,Business,0
CUST01530,23,20888,10643,36,592.0,2.2,8.0,1410,1,Self-Employed,Graduate,Own,Education,0
CUST01531,35,67660,108188,60,663.0,4.5,5.0,75467,1,Business,Under-Graduate,Mortgage,Car,0
CUST01532,34,56385,57284,36,650.0,9.7,11.0,82218,4,Salaried,PhD,Own,Car,0
CUST01533,50,39584,50269,36,568.0,,6.0,58098,1,Salaried,Under-Graduate,Mortgage,Car,0
CUST01534,33,83688,45135,24,617.0,0.3,1.0,112976,2,Salaried,Post-Graduate,Rent,Education,0
CUST01535,60,37066,48007,48,492.0,3.0,10.0,1066,1,Self-Employed,Under-Graduate,Rent,Car,0
CUST01536,23,15000,24967,24,647.0,0.3,3.0,5402,4,Salaried,Graduate,Rent,Personal,0
CUST01537,53,65272,39847,24,550.0,,4.0,13481,5,Self-Employed,Graduate,Mortgage,Home,0
CUST01538,34,19668,51680,48,847.0,1.2,,18887,1,Salaried,PhD,Own,Education,0
CUST01539,48,37699,93900,24,694.0,0.0,7.0,48042,1,Salaried,Graduate,Rent,Personal,0
CUST01540,62,44653,37491,36,670.0,8.4,11.0,38305,0,Salaried,Graduate,Own,Car,0
CUST01541,38,26520,68488,60,692.0,17.4,12.0,13790,3,Freelancer,Under-Graduate,Own,Personal,0
CUST01542,61,45125,180287,36,610.0,16.6,13.0,61724,3,Salaried,Post-Graduate,Rent,Education,1
CUST01543,52,26894,102348,24,638.0,1.8,5.0,20379,2,Self-Employed,Under-Graduate,Rent,Car,0
CUST01544,55,58247,29668,36,690.0,8.8,1.0,15262,3,Business,PhD,Rent,Home,0
CUST01545,45,30425,99910,48,571.0,5.7,3.0,24341,5,Salaried,Graduate,Mortgage,Home,0
CUST01546,56,55602,96615,36,704.0,8.0,11.0,1512,3,Salaried,Post-Graduate,Rent,Business,0
CUST01547,27,78240,56550,48,818.0,9.4,2.0,4519,3,Salaried,Graduate,Own,Business,0
CUST01548,40,70647,108509,48,531.0,19.6,6.0,66506,5,Salaried,Graduate,Rent,Business,1
CUST01549,51,53365,86775,36,692.0,0.8,5.0,57895,1,Salaried,Graduate,Rent,Personal,0
CUST01550,28,35225,82121,48,584.0,7.3,3.0,7308,3,Salaried,Under-Graduate,Rent,Car,0
CUST01551,31,58183,163714,36,705.0,6.6,2.0,46553,1,Self-Employed,Under-Graduate,Rent,Home,0
CUST01552,62,41085,128254,36,677.0,1.7,1.0,47615,1,Self-Employed,Post-Graduate,Own,Car,0
CUST01553,53,59022,80308,48,800.0,2.5,2.0,78116,5,Self-Employed,Under-Graduate,Rent,Education,0
CUST01554,55,20694,33652,24,786.0,1.0,5.0,14714,3,Salaried,Graduate,Rent,Education,0
CUST01555,49,71145,112361,24,534.0,12.2,5.0,13037,1,Self-Employed,Graduate,Own,Home,0
CUST01556,36,55664,98501,48,711.0,10.6,,5777,3,Self-Employed,Post-Graduate,Rent,Home,0
CUST01557,51,99170,396560,48,709.0,4.8,6.0,127421,0,Salaried,Post-Graduate,Own,Education,0
CUST01558,58,81121,261436,36,745.0,3.6,3.0,9445,0,Self-Employed,Under-Graduate,Rent,Personal,0
CUST01559,50,66323,259486,48,687.0,1.3,10.0,81358,3,Salaried,Under-Graduate,Rent,Business,0
CUST01560,43,52520,153667,36,697.0,7.8,11.0,34417,2,Self-Employed,Under-Graduate,Own,Personal,0
CUST01561,25,40407,77660,60,567.0,0.0,3.0,26452,1,Self-Employed,Under-Graduate,Own,Business,0
CUST01562,41,73848,137660,48,683.0,,3.0,57445,3,Salaried,Graduate,Mortgage,Personal,0
CUST01563,53,50410,111407,36,632.0,9.9,12.0,10267,1,Business,Under-Graduate,Rent,Home,0
CUST01564,57,78367,153524,36,704.0,4.8,,87286,3,Business,Graduate,Rent,Personal,0
CUST01565,25,63016,214200,48,642.0,5.0,9.0,28357,2,Self-Employed,Graduate,Own,Business,0
CUST01566,48,63159,134371,60,685.0,0.4,3.0,56632,1,Salaried,Post-Graduate,Rent,Education,0
CUST01567,38,66890,102652,24,699.0,1.7,1.0,535,4,Salaried,Graduate,Mortgage,Business,0
CUST01568,33,36607,117582,36,700.0,5.6,14.0,15458,0,Self-Employed,Post-Graduate,Mortgage,Education,0
CUST01569,43,34557,120620,24,590.0,0.3,11.0,2098,4,Salaried,Graduate,Rent,Car,0
CUST01570,38,33865,66764,24,843.0,2.0,8.0,15930,3,Salaried,Graduate,Own,Personal,0
CUST01571,31,75949,215492,48,,2.2,10.0,14375,2,Salaried,Under-Graduate,Own,Car,0
CUST01572,22,36085,25469,12,700.0,3.5,2.0,3791,2,Salaried,Post-Graduate,Rent,Car,0
CUST01573,43,38576,90774,48,654.0,2.3,7.0,49067,3,Self-Employed,Graduate,Rent,Business,0
CUST01574,47,65750,43226,60,561.0,3.0,7.0,35988,1,Freelancer,Graduate,Rent,Personal,0
CUST01575,39,49959,30083,60,712.0,4.0,9.0,61849,2,Salaried,Post-Graduate,Own,Car,0
CUST01576,35,47404,125394,24,671.0,,8.0,63473,0,Salaried,Under-Graduate,Mortgage,Personal,0
CUST01577,50,45668,71318,48,721.0,1.0,11.0,34665,5,Salaried,Post-Graduate,Rent,Personal,0
CUST01578,33,15000,46483,60,596.0,8.9,9.0,12776,4,Salaried,Graduate,Own,Home,0
CUST01579,57,35662,129677,12,623.0,3.1,1.0,34586,0,Salaried,Post-Graduate,Own,Home,0
CUST01580,56,78631,77677,36,671.0,2.2,12.0,76041,5,Business,Graduate,Rent,Personal,0
CUST01581,33,44212,134220,60,653.0,2.8,3.0,35160,2,Business,Under-Graduate,Own,Home,0
CUST01582,28,16990,39090,24,627.0,1.0,4.0,15146,1,Business,Under-Graduate,Own,Personal,1
CUST01583,50,34840,31091,60,671.0,1.4,3.0,23052,4,Salaried,Graduate,Rent,Home,0
CUST01584,32,62197,172943,36,764.0,3.6,8.0,85472,2,Self-Employed,Graduate,Mortgage,Home,0
CUST01585,54,61800,162727,12,686.0,2.2,7.0,66864,2,Salaried,Graduate,Rent,Business,0
CUST01586,27,49114,113195,36,743.0,3.2,5.0,23200,3,Self-Employed,Graduate,Rent,Education,0
CUST01587,36,41215,154253,36,636.0,0.8,5.0,20712,0,Self-Employed,Graduate,Rent,Personal,1
CUST01588,53,26956,62639,24,654.0,0.9,4.0,18406,4,Salaried,Graduate,Own,Home,0
CUST01589,32,62363,247381,36,669.0,2.4,5.0,2961,5,Salaried,Graduate,Mortgage,Home,0
CUST01590,44,71757,163771,36,614.0,2.4,12.0,106707,1,Salaried,Graduate,Rent,Business,0
CUST01591,47,80777,73142,36,670.0,10.7,5.0,56686,3,Self-Employed,Under-Graduate,Own,Car,0
CUST01592,55,32788,70384,12,775.0,0.2,4.0,38119,1,Salaried,Post-Graduate,Rent,Business,0
CUST01593,55,82310,93681,48,789.0,24.7,,19530,0,Freelancer,Graduate,Mortgage,Home,0
CUST01594,50,53867,139513,36,760.0,15.7,7.0,49224,5,Salaried,Graduate,Own,Personal,0
CUST01595,25,55531,162481,48,674.0,3.9,9.0,31794,0,Freelancer,Post-Graduate,Mortgage,Car,0
CUST01596,38,72871,155909,48,592.0,6.3,,97274,4,Salaried,Graduate,Mortgage,Education,1
CUST01597,56,44180,37197,36,845.0,13.7,1.0,61799,4,Self-Employed,Graduate,Own,Business,0
CUST01598,34,15000,32103,12,608.0,1.4,9.0,14058,1,Self-Employed,Under-Graduate,Mortgage,Home,0
CUST01599,62,69097,54247,60,771.0,1.9,3.0,6315,4,Self-Employed,Graduate,Mortgage,Home,0
CUST01600,60,61971,178937,48,679.0,0.6,2.0,43374,4,Salaried,Graduate,Own,Home,0
CUST01601,36,47794,156109,24,567.0,4.1,12.0,1213,5,Business,Under-Graduate,Own,Home,1
CUST01602,50,67450,260918,48,531.0,0.9,10.0,52409,3,Self-Employed,Under-Graduate,Own,Personal,1
CUST01603,50,71538,73026,12,761.0,13.4,9.0,53805,5,Business,Post-Graduate,Mortgage,Education,0
CUST01604,32,24759,58517,12,604.0,2.8,12.0,15496,0,Salaried,Graduate,Mortgage,Home,0
CUST01605,53,55450,137869,36,549.0,12.6,12.0,28030,5,Self-Employed,Post-Graduate,Mortgage,Personal,0
CUST01606,23,15000,55930,12,628.0,1.1,11.0,13026,2,Salaried,Under-Graduate,Own,Home,0
CUST01607,35,52526,141582,60,649.0,,2.0,13929,1,Salaried,Under-Graduate,Mortgage,Personal,0
CUST01608,41,47545,47986,60,679.0,5.2,14.0,1877,1,Salaried,Graduate,Own,Home,0
CUST01609,43,64838,131441,36,675.0,2.6,10.0,76511,4,Salaried,Under-Graduate,Mortgage,Business,0
CUST01610,32,33538,93626,12,591.0,11.4,13.0,39520,3,Salaried,Under-Graduate,Own,Home,0
CUST01611,48,46570,137427,36,650.0,2.9,12.0,40474,2,Salaried,Graduate,Rent,Personal,1
CUST01612,24,15000,52811,36,787.0,1.1,9.0,18676,3,Salaried,Post-Graduate,Mortgage,Home,0
CUST01613,38,66150,74866,36,565.0,18.9,5.0,50896,1,Salaried,Under-Graduate,Mortgage,Car,0
CUST01614,49,53232,203899,24,687.0,2.9,6.0,522,4,Salaried,Under-Graduate,Mortgage,Home,0
CUST01615,50,56744,40117,36,565.0,1.2,7.0,12620,0,Business,Graduate,Own,Education,0
CUST01616,42,25131,99095,36,617.0,2.3,7.0,17324,3,Self-Employed,Post-Graduate,Rent,Car,1
CUST01617,37,62961,220501,60,740.0,4.8,13.0,81434,2,Salaried,Graduate,Own,Personal,0
CUST01618,58,88054,247515,60,487.0,3.6,4.0,29795,1,Self-Employed,Post-Graduate,Rent,Personal,1
CUST01619,41,51301,157621,36,817.0,5.0,13.0,2619,3,Self-Employed,Under-Graduate,Mortgage,Personal,0
CUST01620,27,68001,51301,36,546.0,5.4,4.0,42075,2,Salaried,Graduate,Rent,Home,0
CUST01621,40,37587,24250,24,489.0,0.7,12.0,3761,1,Salaried,Post-Graduate,Own,Home,0
CUST01622,26,53462,45773,24,651.0,1.9,5.0,44140,2,Salaried,Post-Graduate,Own,Business,0
CUST01623,24,24373,19638,60,615.0,6.9,9.0,2033,3,Self-Employed,Graduate,Mortgage,Business,0
CUST01624,22,70762,170949,48,,5.3,14.0,1764,4,Business,Graduate,Own,Personal,0
CUST01625,59,58196,72980,24,701.0,0.5,13.0,82339,3,Salaried,Under-Graduate,Mortgage,Business,0
CUST01626,36,30614,107477,36,575.0,1.9,10.0,30551,4,Freelancer,PhD,Own,Home,1
CUST01627,55,38962,80266,60,695.0,13.4,12.0,6983,3,Business,Under-Graduate,Own,Car,0
CUST01628,56,56221,164968,36,716.0,9.9,1.0,46906,2,Self-Employed,PhD,Mortgage,Education,0
CUST01629,46,73477,204637,24,540.0,5.6,8.0,28477,2,Salaried,Graduate,Own,Personal,0
CUST01630,45,84590,136992,60,732.0,0.4,8.0,96570,3,Self-Employed,Under-Graduate,Mortgage,Education,0
CUST01631,33,52317,70684,36,711.0,4.7,7.0,63894,1,Self-Employed,Under-Graduate,Own,Business,0
CUST01632,39,27707,47063,36,774.0,0.1,6.0,21096,4,Business,Graduate,Rent,Car,0
CUST01633,36,59769,196538,24,650.0,5.4,11.0,36712,5,Self-Employed,Post-Graduate,Mortgage,Home,0
CUST01634,37,90697,231455,60,583.0,6.6,3.0,43153,0,Salaried,Graduate,Own,Car,1
CUST01635,48,22545,31278,48,750.0,3.4,13.0,1110,5,Salaried,Graduate,Rent,Home,0
CUST01636,29,35908,120739,36,653.0,0.0,11.0,30201,5,Salaried,Under-Graduate,Own,Car,1
CUST01637,46,67219,46492,12,795.0,5.5,8.0,51314,1,Salaried,Under-Graduate,Rent,Car,0
CUST01638,38,58071,171143,36,706.0,8.6,7.0,18555,2,Salaried,Graduate,Rent,Home,0
CUST01639,50,44099,89823,24,647.0,4.4,8.0,35194,2,Business,Post-Graduate,Rent,Business,0
CUST01640,29,59402,181741,24,579.0,6.2,2.0,41667,4,Salaried,PhD,Rent,Home,0
CUST01641,36,74550,279272,36,641.0,0.5,8.0,29150,0,Salaried,Graduate,Mortgage,Business,0
CUST01642,48,53033,165734,12,724.0,6.3,13.0,59113,0,Salaried,Under-Graduate,Own,Home,0
CUST01643,28,51279,104961,60,,4.8,7.0,18912,5,Salaried,Graduate,Own,Business,0
CUST01644,24,66780,68677,12,617.0,2.0,13.0,45180,4,Freelancer,Graduate,Rent,Home,0
CUST01645,50,49589,164745,36,520.0,5.8,6.0,39677,0,Freelancer,Post-Graduate,Own,Home,0
CUST01646,45,77850,164455,24,566.0,5.2,9.0,94745,3,Self-Employed,Graduate,Own,Education,0
CUST01647,24,95534,72949,48,601.0,4.6,12.0,60265,2,Business,Post-Graduate,Own,Personal,0
CUST01648,41,37141,112043,12,628.0,1.0,8.0,11532,5,Salaried,Graduate,Rent,Business,0
CUST01649,36,29999,45642,36,678.0,1.8,13.0,666,0,Salaried,Graduate,Mortgage,Home,0
CUST01650,46,62434,41900,48,706.0,23.8,5.0,23605,3,Freelancer,Graduate,Own,Business,0
CUST01651,51,29289,107186,60,,2.8,5.0,32973,5,Salaried,Graduate,Own,Car,0
CUST01652,35,28948,63420,48,778.0,0.3,9.0,35626,5,Freelancer,Graduate,Own,Personal,0
CUST01653,28,15000,22250,12,744.0,11.5,13.0,13515,3,Salaried,Graduate,Rent,Business,0
CUST01654,38,47354,142410,12,619.0,0.9,14.0,67360,2,Self-Employed,Graduate,Rent,Personal,0
CUST01655,41,54340,195659,48,668.0,2.6,8.0,42562,4,Self-Employed,Graduate,Own,Home,1
CUST01656,57,44652,22373,24,605.0,1.6,12.0,32104,0,Self-Employed,Graduate,Mortgage,Car,1
CUST01657,30,82806,240757,36,670.0,16.6,4.0,103445,3,Salaried,Graduate,Own,Car,0
