age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,num_credit_lines,existing_debt,num_dependents,debt_to_income_ratio,loan_to_income_ratio,monthly_emi_burden,emi_to_monthly_income,credit_tier,income_tier,age_group,financial_stress,employment_type_Freelancer,employment_type_Salaried,employment_type_Self-Employed,education_PhD,education_Post-Graduate,education_Under-Graduate,property_ownership_Own,property_ownership_Rent,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal
23,35419,48272,48,640.0,1.9,8.0,247,1,0.007,1.3629,1005.67,0.3407,3,2,1,0.5139,False,True,False,False,False,True,False,True,False,False,False,False
58,38389,26923,36,649.0,0.4,9.0,5136,5,0.1338,0.7013,747.86,0.2338,3,2,5,0.334,False,True,False,False,False,False,False,True,True,False,False,False
51,74278,212445,48,598.0,6.2,2.0,31004,2,0.4174,2.8601,4425.94,0.715,2,3,4,1.2395,True,False,False,False,False,False,True,False,False,False,False,True
56,45118,127898,36,691.0,2.3,5.0,51283,2,1.1366,2.8347,3552.72,0.9449,4,2,5,1.5885,False,True,False,False,False,True,False,False,False,False,False,False
24,81748,125493,48,750.0,5.4,3.0,81665,3,0.999,1.5351,2614.44,0.3838,4,3,1,0.9753,False,False,False,False,False,True,False,False,False,False,False,True
46,37566,142506,36,672.0,8.1,10.0,50784,0,1.3519,3.7935,3958.5,1.2645,3,2,4,2.0582,False,True,False,False,False,False,False,False,False,True,False,False
57,80130,171531,36,659.0,3.5,9.0,84885,2,1.0593,2.1407,4764.75,0.7136,3,3,5,1.28,True,False,False,False,False,True,False,True,False,False,False,True
23,45472,79949,24,538.0,1.1,6.0,30076,1,0.6614,1.7582,3331.21,0.8791,1,2,1,1.0558,False,False,True,False,False,False,False,True,False,False,True,False
64,81040,152188,36,610.0,0.4,5.0,61992,4,0.765,1.8779,4227.44,0.626,2,3,5,1.0572,True,False,False,True,False,False,False,True,False,False,True,False
29,35414,29553,24,673.0,3.7,11.0,15365,4,0.4339,0.8345,1231.38,0.4173,3,2,2,0.5491,False,True,False,False,False,False,False,False,False,False,False,False
54,73188,114327,24,619.0,2.3,13.0,47478,3,0.6487,1.5621,4763.62,0.781,2,3,4,0.9624,False,True,False,False,False,False,False,True,True,False,False,False
45,53431,78514,48,522.0,9.4,5.0,67898,2,1.2708,1.4694,1635.71,0.3674,1,3,3,1.0594,False,True,False,False,False,False,False,True,False,False,True,False
30,56720,142999,48,688.0,2.5,6.0,49685,2,0.876,2.5211,2979.15,0.6303,4,3,2,1.2958,False,False,True,False,False,False,False,True,False,True,False,False
23,54463,196049,60,562.0,0.9,13.0,21557,1,0.3958,3.5997,3267.48,0.7199,2,3,1,1.4542,False,True,False,False,True,False,False,True,False,False,False,False
55,67458,226917,60,563.0,5.9,13.0,17920,4,0.2656,3.3638,3781.95,0.6728,2,3,4,1.3172,False,True,False,False,False,False,False,True,False,False,False,True
53,45194,82386,48,728.0,1.8,7.0,56929,1,1.2597,1.8229,1716.38,0.4557,4,2,4,1.1875,False,False,True,False,False,False,False,False,False,False,True,False
32,62485,85534,60,644.0,1.9,10.0,12601,1,0.2017,1.3689,1425.57,0.2738,3,3,2,0.5735,False,True,False,False,True,False,False,False,False,False,False,False
45,49890,82506,24,732.0,6.9,2.0,17296,2,0.3467,1.6538,3437.75,0.8269,4,2,3,0.8829,False,True,False,False,False,False,True,False,False,True,False,False
23,60250,106136,12,709.0,2.7,8.0,49187,2,0.8164,1.7616,8844.67,1.7616,4,3,1,1.3835,False,True,False,False,False,True,False,True,False,True,False,False
55,15000,19905,60,675.0,6.3,3.0,1574,1,0.1049,1.327,331.75,0.2654,3,1,4,0.5197,False,False,True,False,False,True,False,False,True,False,False,False
51,27588,89391,12,576.0,1.7,2.0,17419,1,0.6314,3.2402,7449.25,3.2402,2,2,4,2.1967,False,True,False,False,False,False,False,False,True,False,False,False
35,41664,86782,60,474.0,2.2,11.0,57991,0,1.3919,2.0829,1446.37,0.4166,1,2,2,1.3066,False,True,False,False,False,False,False,True,False,False,False,True
46,78600,306478,48,619.0,0.5,11.0,37849,3,0.4815,3.8992,6384.96,0.9748,2,3,4,1.6548,False,True,False,False,False,True,True,False,False,False,False,True
38,65529,188973,24,587.0,10.0,8.0,13346,4,0.2037,2.8838,7873.88,1.4419,2,3,3,1.3792,False,False,False,False,False,False,False,True,False,False,True,False
44,49072,154526,36,536.0,5.5,6.0,28291,5,0.5765,3.149,4292.39,1.0497,1,2,3,1.4902,False,True,False,False,True,False,True,False,False,False,True,False
41,58342,39486,12,686.0,7.4,3.0,47694,2,0.8175,0.6768,3290.5,0.6768,4,3,3,0.7331,False,True,False,False,False,True,False,False,False,False,False,True
46,64190,127258,36,624.0,28.9,12.0,81770,4,1.2739,1.9825,3534.94,0.6608,3,3,4,1.3025,False,False,True,False,False,False,True,False,False,True,False,False
38,66941,200561,36,549.0,0.4,9.0,78852,0,1.1779,2.9961,5571.14,0.9987,1,3,3,1.6696,False,True,False,False,False,False,False,True,True,False,False,False
28,15000,32965,36,771.0,3.2,10.0,10851,2,0.7234,2.1977,915.69,0.7326,5,1,2,1.1685,False,True,False,False,False,False,True,False,False,False,True,False
56,55402,158297,48,657.0,8.3,12.0,5774,3,0.1042,2.8572,3297.85,0.7143,3,3,5,1.1131,False,False,True,False,False,False,False,True,False,False,True,False
45,72844,269061,36,595.0,6.4,3.0,62726,1,0.8611,3.6937,7473.92,1.2312,2,3,3,1.8219,False,True,False,False,True,False,False,False,False,True,False,False
62,61430,235939,36,684.0,0.5,12.0,5572,3,0.0907,3.8408,6553.86,1.2803,4,3,5,1.5726,False,False,False,False,False,True,True,False,False,True,False,False
54,74292,258475,36,595.0,2.9,5.0,84240,0,1.1339,3.4792,7179.86,1.1597,2,3,4,1.8452,False,False,False,False,True,False,False,False,False,False,False,False
49,55921,30947,48,493.0,17.1,9.0,47490,3,0.8492,0.5534,644.73,0.1384,1,3,4,0.5472,False,False,True,False,False,False,True,False,False,False,True,False
64,64454,148042,48,653.0,1.1,12.0,81966,3,1.2717,2.2969,3084.21,0.5742,3,3,5,1.37,False,True,False,True,False,False,True,False,False,False,False,False
50,45832,147912,48,692.0,2.7,5.0,30558,1,0.6667,3.2273,3081.5,0.8068,4,2,4,1.4769,False,True,False,False,False,False,False,True,False,False,False,True
39,44249,132369,36,675.0,9.9,12.0,52200,3,1.1797,2.9915,3676.92,0.9972,3,2,3,1.6685,False,True,False,True,False,False,True,False,False,True,False,False
47,63290,46912,24,706.0,8.8,9.0,32247,0,0.5095,0.7412,1954.67,0.3706,4,3,4,0.5373,False,True,False,False,True,False,True,False,False,False,False,True
44,44733,168687,36,624.0,0.3,5.0,10024,5,0.2241,3.771,4685.75,1.257,3,2,3,1.598,True,False,False,False,False,False,False,False,False,False,False,False
36,84297,133769,24,605.0,5.2,3.0,68000,0,0.8067,1.5869,5573.71,0.7934,2,3,3,1.0368,False,False,True,False,False,False,False,False,True,False,False,False
60,39267,92660,36,483.0,4.8,14.0,12045,0,0.3067,2.3597,2573.89,0.7866,1,2,5,1.0666,True,False,False,False,False,False,True,False,False,True,False,False
32,59167,205078,48,691.0,2.5,5.0,55817,3,0.9434,3.4661,4272.46,0.8665,4,3,2,1.6771,False,True,False,False,False,False,True,False,False,False,False,False
62,71217,96706,12,609.0,5.2,12.0,20373,3,0.2861,1.3579,8058.83,1.3579,2,3,5,0.9292,False,True,False,False,False,False,False,False,False,False,False,True
54,64430,146229,48,527.0,9.2,5.0,7223,1,0.1121,2.2696,3046.44,0.5674,1,3,4,0.8959,False,True,False,False,False,False,True,False,False,False,False,True
24,72291,184302,36,566.0,4.3,4.0,84032,1,1.1624,2.5494,5119.5,0.8498,2,3,1,1.4847,False,True,False,False,True,False,False,True,False,False,False,True
50,66915,66141,60,649.0,5.2,12.0,52405,4,0.7832,0.9884,1102.35,0.1977,3,3,4,0.6691,False,False,False,False,False,False,True,False,False,False,False,False
59,31159,112184,36,626.0,2.1,7.0,45076,1,1.4466,3.6004,3116.22,1.2001,3,2,5,2.0188,False,True,False,False,False,True,False,True,False,False,False,False
25,43556,33664,36,775.0,20.1,2.0,31031,3,0.7124,0.7729,935.11,0.2576,5,2,1,0.5941,False,False,True,True,False,False,False,True,False,False,True,False
42,68374,60132,48,434.0,3.5,7.0,20850,4,0.3049,0.8795,1252.75,0.2199,1,3,3,0.4518,False,True,False,False,False,False,False,False,False,False,True,False
64,34779,52393,24,728.0,5.8,4.0,27653,0,0.7951,1.5065,2183.04,0.7532,4,2,5,0.9959,False,False,False,False,False,True,False,False,False,True,False,False
32,57996,89258,36,614.0,12.1,8.0,52541,5,0.9059,1.539,2479.39,0.513,2,3,2,0.978,False,True,False,False,False,False,False,False,False,False,True,False
55,45852,124551,36,726.0,2.0,8.0,18245,5,0.3979,2.7164,3459.75,0.9055,4,2,4,1.2457,False,True,False,False,True,False,False,False,False,False,False,False
60,72187,220551,36,725.0,6.4,11.0,8629,3,0.1195,3.0553,6126.42,1.0184,4,3,5,1.2699,False,True,False,False,True,False,False,False,False,False,False,False
33,69395,210310,12,548.0,4.9,9.0,27746,5,0.3998,3.0306,17525.83,3.0306,1,3,2,1.9783,False,False,False,False,True,False,False,False,True,False,False,False
61,99228,385942,24,737.0,1.9,2.0,34019,5,0.3428,3.8894,16080.92,1.9447,4,3,5,1.8874,False,False,True,False,False,False,False,False,True,False,False,False
49,88101,295750,12,664.0,0.5,12.0,53173,2,0.6035,3.3569,24645.83,3.3569,3,3,4,2.2555,False,True,False,False,False,True,False,True,False,False,True,False
49,70262,154446,36,646.0,4.9,12.0,27408,1,0.3901,2.1981,4290.17,0.7327,3,3,4,1.0353,False,True,False,False,False,False,True,False,True,False,False,False
31,71584,279180,12,551.0,2.7,4.0,65841,0,0.9198,3.9,23265.0,3.9,2,3,2,2.7079,False,True,False,False,False,False,False,True,True,False,False,False
62,44653,37491,36,670.0,8.4,11.0,38305,0,0.8578,0.8396,1041.42,0.2799,3,2,5,0.679,False,True,False,False,False,False,True,False,True,False,False,False
62,64863,209184,36,723.0,11.3,12.0,71754,3,1.1062,3.225,5810.67,1.075,4,3,5,1.7325,False,True,False,False,False,True,True,False,False,False,True,False
33,43251,85209,24,708.0,2.3,2.0,25399,5,0.5872,1.9701,3550.38,0.9851,4,2,2,1.1214,False,True,False,False,False,False,False,True,False,False,True,False
31,55558,69712,48,638.0,2.3,11.0,9437,2,0.1699,1.2548,1452.33,0.3137,3,3,2,0.5385,False,True,False,False,False,False,False,False,False,True,False,False
46,15000,44900,24,570.0,14.6,8.0,7209,4,0.4806,2.9933,1870.83,1.4967,2,1,4,1.5392,False,False,True,False,True,False,False,True,False,False,False,True
22,81018,300878,36,663.0,1.9,11.0,33790,4,0.4171,3.7137,8357.72,1.2379,3,3,1,1.6523,False,False,False,False,False,False,True,False,False,False,False,True
49,69965,124733,12,503.0,2.2,9.0,42699,5,0.6103,1.7828,10394.42,1.7828,1,3,4,1.3138,False,True,False,False,False,False,False,False,True,False,False,False
60,74380,246892,60,521.0,5.7,6.0,17146,5,0.2305,3.3193,4114.87,0.6639,1,3,5,1.2872,False,True,False,False,True,False,True,False,False,False,False,False
56,61683,223950,48,840.0,1.9,1.0,2923,3,0.0474,3.6307,4665.62,0.9077,5,3,5,1.3805,False,True,False,False,False,True,True,False,False,False,False,False
45,70052,259561,36,585.0,5.4,12.0,29828,2,0.4258,3.7053,7210.03,1.2351,2,3,3,1.6524,False,True,False,False,False,False,True,False,True,False,False,False
39,54235,205812,24,630.0,12.3,10.0,66084,4,1.2185,3.7948,8575.5,1.8974,3,3,3,2.1951,False,True,False,False,True,False,False,False,False,False,False,False
29,32148,35328,36,600.0,10.7,9.0,6982,3,0.2172,1.0989,981.33,0.3663,2,2,2,0.5264,False,False,True,False,False,True,False,True,False,True,False,False
49,63399,133969,36,622.0,0.2,10.0,20198,1,0.3186,2.1131,3721.36,0.7044,3,3,4,0.9727,False,True,False,False,True,False,False,False,False,True,False,False
56,50266,169876,48,667.0,0.1,12.0,15975,1,0.3178,3.3795,3539.08,0.8449,3,3,5,1.3944,False,True,False,False,False,False,False,True,False,False,True,False
23,24988,86349,24,607.0,12.6,3.0,4929,4,0.1973,3.4556,3597.88,1.7278,2,1,1,1.6339,False,False,False,False,False,False,False,True,True,False,False,False
43,31906,63691,24,653.0,4.1,10.0,18434,0,0.5778,1.9962,2653.79,0.9981,3,2,3,1.1294,False,True,False,False,False,False,False,True,True,False,False,False
23,83433,211700,12,602.0,6.0,5.0,35328,2,0.4234,2.5374,17641.67,2.5374,2,3,1,1.6918,False,False,False,False,False,False,False,True,True,False,False,False
34,40695,66256,48,737.0,7.9,14.0,51349,0,1.2618,1.6281,1380.33,0.407,4,2,2,1.1152,False,True,False,False,True,False,True,False,False,False,False,True
64,51635,123044,36,660.0,2.0,3.0,13117,3,0.254,2.383,3417.89,0.7943,3,3,5,1.0548,False,True,False,False,False,True,True,False,False,False,False,False
40,36139,84612,36,633.0,2.0,5.0,11009,0,0.3046,2.3413,2350.33,0.7804,3,2,3,1.0583,True,False,False,False,False,False,False,True,False,False,True,False
55,39767,123116,48,697.0,0.0,7.0,27587,5,0.6937,3.0959,2564.92,0.774,4,2,4,1.4384,False,True,False,False,False,True,True,False,False,True,False,False
38,57701,68517,36,632.0,23.8,1.0,59047,2,1.0233,1.1874,1903.25,0.3958,3,3,3,0.8843,False,False,True,False,True,False,False,True,False,False,False,False
63,31663,101584,48,786.0,4.3,3.0,31875,1,1.0067,3.2083,2116.33,0.8021,5,2,5,1.6058,False,False,False,False,False,False,False,True,False,False,True,False
60,58318,52135,24,597.0,25.4,14.0,77929,2,1.3363,0.894,2172.29,0.447,2,3,5,0.9368,False,True,False,True,False,False,False,True,False,False,False,False
32,85264,47829,24,639.0,9.5,10.0,36293,4,0.4257,0.561,1992.88,0.2805,3,3,2,0.4227,False,True,False,False,False,False,True,False,False,False,True,False
40,90735,260047,36,731.0,0.6,1.0,76676,5,0.8451,2.866,7223.53,0.9553,4,3,3,1.4844,False,False,True,False,True,False,False,False,False,True,False,False
49,79385,238993,36,759.0,0.5,4.0,24574,2,0.3096,3.0106,6638.69,1.0035,5,3,4,1.3281,False,False,False,False,False,True,True,False,False,False,False,True
37,62527,61325,24,715.0,3.8,6.0,39943,4,0.6388,0.9808,2555.21,0.4904,4,3,3,0.6969,False,True,False,False,False,False,False,False,False,False,False,True
56,92734,219723,36,836.0,1.7,5.0,137925,1,1.4873,2.3694,6103.42,0.7898,5,3,5,1.5427,False,True,False,False,True,False,False,True,False,False,False,False
57,63363,229562,48,645.0,3.8,7.0,21661,0,0.3419,3.623,4782.54,0.9057,3,3,5,1.4954,False,False,True,False,False,True,True,False,True,False,False,False
63,52288,133502,48,764.0,0.3,8.0,70162,4,1.3418,2.5532,2781.29,0.6383,5,3,5,1.4942,False,True,False,False,True,False,False,False,False,False,False,False
51,54625,130668,48,766.0,0.5,6.0,33143,4,0.6067,2.3921,2722.25,0.598,5,3,4,1.1397,False,True,False,True,False,False,False,False,False,True,False,False
56,55916,160819,60,431.0,3.7,11.0,68711,2,1.2288,2.8761,2680.32,0.5752,1,3,5,1.5269,False,False,False,False,True,False,True,False,False,False,False,False
64,47053,133629,48,742.0,5.3,4.0,54939,0,1.1676,2.84,2783.94,0.71,4,2,5,1.532,False,True,False,False,True,False,False,True,False,False,False,True
34,32050,90684,36,814.0,3.5,1.0,10822,5,0.3377,2.8295,2519.0,0.9432,5,2,2,1.2669,False,True,False,False,True,False,True,False,False,False,True,False
34,49263,115360,24,646.0,5.9,3.0,3162,4,0.0642,2.3417,4806.67,1.1709,3,2,2,1.0795,False,True,False,False,False,False,False,True,False,False,False,True
26,56991,163920,36,745.0,1.2,7.0,57440,4,1.0079,2.8762,4553.33,0.9587,4,3,2,1.5536,False,True,False,False,True,False,True,False,False,False,False,True
49,88996,353045,36,637.0,2.7,13.0,53606,3,0.6023,3.967,9806.81,1.3223,3,3,4,1.8277,False,False,False,False,False,False,False,True,True,False,False,False
34,42331,109737,24,545.0,3.3,3.0,4721,0,0.1115,2.5924,4572.38,1.2962,1,2,2,1.2112,False,True,False,False,False,True,False,False,False,True,False,False
61,72053,175206,36,835.0,2.0,5.0,68301,5,0.9479,2.4316,4866.83,0.8105,5,3,5,1.3518,False,False,False,False,True,False,False,True,False,False,False,False
42,49073,163407,36,791.0,1.4,7.0,43530,4,0.887,3.3299,4539.08,1.11,5,2,3,1.6868,False,False,False,False,False,True,True,False,False,False,True,False
26,15000,37932,36,735.0,0.7,14.0,15753,1,1.0502,2.5288,1053.67,0.8429,4,1,2,1.4316,False,True,False,False,False,True,False,True,False,False,True,False
30,54259,175505,12,754.0,1.8,8.0,56379,0,1.0391,3.2346,14625.42,3.2346,5,3,2,2.3564,False,True,False,True,False,False,False,True,False,False,False,True
36,57228,227399,24,597.0,14.2,5.0,42926,5,0.7501,3.9736,9474.96,1.9868,2,3,3,2.0882,False,True,False,False,False,False,False,True,False,False,True,False
45,35337,72550,24,825.0,2.6,8.0,11685,4,0.3307,2.0531,3022.92,1.0265,5,2,3,1.0562,False,True,False,False,False,False,False,True,False,False,False,True
55,85124,280498,36,566.0,4.6,10.0,95970,0,1.1274,3.2952,7791.61,1.0984,2,3,4,1.769,False,True,False,False,True,False,False,False,True,False,False,False
47,31046,26478,12,772.0,7.8,5.0,6821,5,0.2197,0.8529,2206.5,0.8529,5,2,4,0.5996,False,False,True,False,False,False,False,True,False,False,False,True
39,63458,187868,24,596.0,3.5,5.0,11170,5,0.176,2.9605,7827.83,1.4803,2,3,3,1.4026,False,True,False,False,False,False,False,True,False,False,False,False
47,89031,227370,12,559.0,2.6,6.0,10362,2,0.1164,2.5538,18947.5,2.5538,2,3,4,1.5788,False,True,False,False,False,False,True,False,False,False,False,True
47,48673,168844,12,698.0,9.8,13.0,556,0,0.0114,3.4689,14070.33,3.4689,4,2,4,2.0859,False,True,False,False,False,False,False,True,False,False,False,True
58,63532,108294,48,547.0,2.3,3.0,50926,2,0.8016,1.7046,2256.12,0.4261,1,3,5,0.9598,False,True,False,False,False,False,True,False,True,False,False,False
35,94613,224038,24,677.0,1.4,8.0,131042,5,1.385,2.3679,9334.92,1.184,3,3,2,1.6196,False,False,False,False,False,True,True,False,True,False,False,False
34,50581,86592,36,465.0,5.2,12.0,48658,4,0.962,1.7119,2405.33,0.5706,1,3,2,1.0696,False,False,False,False,True,False,True,False,False,False,False,True
59,69054,127927,12,545.0,2.0,8.0,56812,3,0.8227,1.8526,10660.58,1.8526,1,3,5,1.4406,False,False,False,False,True,False,True,False,True,False,False,False
44,54045,54949,36,595.0,4.9,3.0,414,2,0.0077,1.0167,1526.36,0.3389,2,3,3,0.4098,False,True,False,False,False,True,True,False,False,True,False,False
62,29133,106844,36,613.0,0.9,13.0,36214,2,1.2431,3.6675,2967.89,1.2225,2,2,5,1.9642,False,True,False,False,False,False,True,False,True,False,False,False
45,30399,34796,36,598.0,4.1,3.0,15311,4,0.5037,1.1446,966.56,0.3815,2,2,3,0.6593,False,False,True,False,False,True,False,False,False,False,False,False
24,58688,207951,24,679.0,8.7,10.0,45722,5,0.7791,3.5433,8664.62,1.7717,3,3,1,1.9061,False,False,True,False,True,False,False,True,False,False,True,False
23,49574,169472,36,649.0,2.8,1.0,31159,0,0.6285,3.4186,4707.56,1.1395,3,2,1,1.6188,False,False,False,False,False,False,False,False,False,False,False,True
63,41573,31253,24,620.0,8.2,13.0,57049,3,1.3723,0.7518,1302.21,0.3759,2,2,5,0.8872,False,True,False,False,False,True,False,True,True,False,False,False
33,25538,62740,48,593.0,3.7,4.0,35900,0,1.4057,2.4567,1307.08,0.6142,2,2,2,1.4836,False,True,False,False,False,False,False,True,True,False,False,False
37,75019,52950,60,804.0,10.7,7.0,107824,4,1.4373,0.7058,882.5,0.1412,5,3,3,0.829,False,False,True,False,False,True,False,True,False,True,False,False
29,15000,43859,36,642.0,0.9,2.0,20653,5,1.3769,2.9239,1218.31,0.9746,3,1,2,1.7203,False,True,False,False,False,False,False,False,False,True,False,False
46,15000,8128,12,621.0,1.7,8.0,13582,1,0.9055,0.5419,677.33,0.5419,3,1,4,0.6873,False,False,True,False,True,False,False,False,False,True,False,False
41,41039,159341,48,623.0,22.3,5.0,831,3,0.0202,3.8827,3319.6,0.9707,3,2,3,1.4641,False,True,False,False,False,False,True,False,False,False,True,False
32,22076,75220,36,519.0,2.1,10.0,22282,1,1.0093,3.4073,2089.44,1.1358,1,1,2,1.7666,False,True,False,False,False,True,True,False,True,False,False,False
28,78580,204315,36,660.0,4.5,5.0,105811,3,1.3465,2.6001,5675.42,0.8667,3,3,2,1.5786,False,False,False,False,False,True,True,False,False,False,False,False
24,27436,99673,48,747.0,5.6,11.0,38514,0,1.4038,3.6329,2076.52,0.9082,4,2,1,1.9238,False,False,False,False,False,False,True,False,True,False,False,False
28,34209,117889,24,719.0,1.7,13.0,15835,0,0.4629,3.4461,4912.04,1.7231,4,2,2,1.7359,False,True,False,False,False,False,True,False,False,True,False,False
24,56563,148771,24,542.0,1.9,9.0,8887,3,0.1571,2.6302,6198.79,1.3151,1,3,1,1.2464,False,False,False,False,False,True,True,False,False,True,False,False
35,64107,144242,36,560.0,3.7,5.0,95689,1,1.4926,2.25,4006.72,0.75,2,3,2,1.497,False,True,False,False,False,True,True,False,True,False,False,False
